"Sec","Code","Course (hr, crd)","Description","Day","Time","Instructor","Location","Enrolled","Limit","Mode of Instruction",
"10","9084","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","W","6:30 PM - 9:20 PM","Pirovolikos, Fei-Wen","CH 108","21","21","In-Person",
"06","5377","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","TH","9:15 AM - 12:05 PM","Grubel, Colin","CH 108","21","21","In-Person",
"07","5378","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","21","21","In-Person",
"07","5378","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","TH","1:40 PM - 4:30 PM","Grubel, Colin","CH 108","21","21","In-Person",
"08","5379","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","21","21","In-Person",
"08","5379","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","W","9:15 AM - 12:05 PM","Paccione, Katherine","CH 108","21","21","In-Person",
"01","5372","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","M","9:15 AM - 12:05 PM","Paccione, Katherine","CH 108","21","21","In-Person",
"01","5372","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","21","21","In-Person",
"02","5373","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","M","1:40 PM - 4:30 PM","Boehm, Joel","CH 108","20","21","In-Person",
"02","5373","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","20","21","In-Person",
"03","5374","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T","9:15 AM - 12:05 PM","Baker, Mitchell","CH 108","21","21","In-Person",
"03","5374","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","21","21","In-Person",
"04","5375","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T","1:40 PM - 4:30 PM","Collie, Karyn","CH 108","21","21","In-Person",
"04","5375","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","21","21","In-Person",
"05","5376","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","19","21","In-Person",
"05","5376","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","W","1:40 PM - 4:30 PM","Paccione, Katherine","CH 108","19","21","In-Person",
"06","5377","BIOL 1060 (6, 4)","LIFE-FORM&amp;ECOSYSTEMS","T, TH","12:15 PM - 1:30 PM","Chabora, Peter","KY 170","21","21","In-Person",
"01","5341","BIOL 201 (6, 4)","GEN MICROBIOLOGY","T","10:15 AM - 12:05 PM","Dennehy, John","RE 100","18","18","In-Person",
"04","6959","BIOL 201 (6, 4)","GEN MICROBIOLOGY","T","1:40 PM - 5:30 PM","Ford, Brian","SB D341","18","18","In-Person",
"02","5342","BIOL 201 (6, 4)","GEN MICROBIOLOGY","T","10:15 AM - 12:05 PM","Dennehy, John","RE 100","18","18","In-Person",
"02","5342","BIOL 201 (6, 4)","GEN MICROBIOLOGY","W","1:40 PM - 5:30 PM","Carpino, James","SB D341","18","18","In-Person",
"03","5343","BIOL 201 (6, 4)","GEN MICROBIOLOGY","T","10:15 AM - 12:05 PM","Dennehy, John","RE 100","18","18","In-Person",
"03","5343","BIOL 201 (6, 4)","GEN MICROBIOLOGY","T","6:30 PM - 10:20 PM","Carpino, James","SB D341","18","18","In-Person",
"01","5341","BIOL 201 (6, 4)","GEN MICROBIOLOGY","TH","9:15 AM - 1:05 PM","Ford, Brian","SB D341","18","18","In-Person",
"04","6959","BIOL 201 (6, 4)","GEN MICROBIOLOGY","T","10:15 AM - 12:05 PM","Dennehy, John","RE 100","18","18","In-Person",
"01","5344","BIOL 226 (6, 4)","COMP VERTEBRATE ANAT","T","9:30 PM - 10:20 PM","Frabotta, Laurence","SB D101","20","20","In-Person",
"02","5345","BIOL 226 (6, 4)","COMP VERTEBRATE ANAT","M","6:30 PM - 8:20 PM","Frabotta, Laurence","SB D133","20","20","In-Person",
"02","5345","BIOL 226 (6, 4)","COMP VERTEBRATE ANAT","W","12:15 PM - 1:30 PM","Friedman, Michael","SB D101","20","20","In-Person",
"02","5345","BIOL 226 (6, 4)","COMP VERTEBRATE ANAT","W","9:15 AM - 12:05 PM","Friedman, Michael","SB D101","20","20","In-Person",
"01","5344","BIOL 226 (6, 4)","COMP VERTEBRATE ANAT","T","6:30 PM - 9:20 PM","Frabotta, Laurence","SB D101","20","20","In-Person",
"01","5344","BIOL 226 (6, 4)","COMP VERTEBRATE ANAT","M","6:30 PM - 8:20 PM","Frabotta, Laurence","SB D133","20","20","In-Person",
"01","5346","BIOL 262 (5, 3)","LAB TECH. MOLECULAR","T","1:40 PM - 4:30 PM","Short, Timothy","SB D335","15","18","In-Person",
"01","5346","BIOL 262 (5, 3)","LAB TECH. MOLECULAR","W","1:40 PM - 3:30 PM","Short, Timothy","SB D335","15","18","In-Person",
"04","5351","BIOL 285 (4, 4)","PRINC OF GENETICS","TH","2:40 PM - 3:30 PM","Palmisano, Nicholas","RZ 128","15","15","In-Person",
"05","5352","BIOL 285 (4, 4)","PRINC OF GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","13","16","In-Person",
"05","5352","BIOL 285 (4, 4)","PRINC OF GENETICS","TH","6:30 PM - 7:20 PM","Palmisano, Nicholas","RZ 128","13","16","In-Person",
"01","5348","BIOL 285 (4, 4)","PRINC OF GENETICS","T","2:40 PM - 3:30 PM","Ames, Kristina","SB D139","14","15","In-Person",
"01","5348","BIOL 285 (4, 4)","PRINC OF GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","14","15","In-Person",
"02","5349","BIOL 285 (4, 4)","PRINC OF GENETICS","T","6:30 PM - 7:20 PM","Ames, Kristina","SB D335","14","15","In-Person",
"02","5349","BIOL 285 (4, 4)","PRINC OF GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","14","15","In-Person",
"03","5350","BIOL 285 (4, 4)","PRINC OF GENETICS","T","2:40 PM - 3:30 PM","Palmisano, Nicholas","RZ 128","13","15","In-Person",
"03","5350","BIOL 285 (4, 4)","PRINC OF GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","13","15","In-Person",
"04","5351","BIOL 285 (4, 4)","PRINC OF GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","15","15","In-Person",
"06","8785","BIOL 285 (4, 4)","PRINC OF GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","15","15","In-Person",
"06","8785","BIOL 285 (4, 4)","PRINC OF GENETICS","W","2:40 PM - 3:30 PM","Palmisano, Nicholas","RZ 128","15","15","In-Person",
"07","8786","BIOL 285 (4, 4)","PRINC OF GENETICS","T","1:40 PM - 2:30 PM","Ames, Kristina","RZ 128","15","15","In-Person",
"07","8786","BIOL 285 (4, 4)","PRINC OF GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","15","15","In-Person",
"01","5353","BIOL 287 (4, 4)","PRINC EVOL BIOL","M","6:30 PM - 7:20 PM","Navarro, Johanna","RZ 128","20","19","In-Person",
"01","5353","BIOL 287 (4, 4)","PRINC EVOL BIOL","M, W","5:00 PM - 6:15 PM","Boissinot, Stephane","RE 100","20","19","In-Person",
"02","5354","BIOL 287 (4, 4)","PRINC EVOL BIOL","M","3:40 PM - 4:30 PM","Quintana, Surei","RZ 128","22","20","In-Person",
"02","5354","BIOL 287 (4, 4)","PRINC EVOL BIOL","M, W","5:00 PM - 6:15 PM","Boissinot, Stephane","RE 100","22","20","In-Person",
"05","8921","BIOL 287 (4, 4)","PRINC EVOL BIOL","W","6:30 PM - 7:20 PM","Milander, Jacqueline","SB D335","21","21","In-Person",
"03","5355","BIOL 287 (4, 4)","PRINC EVOL BIOL","W","3:40 PM - 4:30 PM","Quintana, Surei","RZ 128","20","20","In-Person",
"04","5356","BIOL 287 (4, 4)","PRINC EVOL BIOL","M, W","5:00 PM - 6:15 PM","Boissinot, Stephane","RE 100","15","15","In-Person",
"04","5356","BIOL 287 (4, 4)","PRINC EVOL BIOL","W","6:30 PM - 7:20 PM","Quintana, Surei","RZ 128","15","15","In-Person",
"05","8921","BIOL 287 (4, 4)","PRINC EVOL BIOL","M, W","5:00 PM - 6:15 PM","Boissinot, Stephane","RE 100","21","21","In-Person",
"03","5355","BIOL 287 (4, 4)","PRINC EVOL BIOL","M, W","5:00 PM - 6:15 PM","Boissinot, Stephane","RE 100","20","20","In-Person",
"01","8273","BIOL 310 (6, 4)","LOWER PLANTS","W","12:40 PM - 3:30 PM","Sperling, Jon","CH 203","10","10","In-Person",
"01","8273","BIOL 310 (6, 4)","LOWER PLANTS","W","9:15 AM - 12:05 PM","Sperling, Jon","CH 203","10","10","In-Person",
"01","5357","BIOL 326 (7, 4)","ANATOMY AND PHYSIOLOGY II","T","9:15 AM - 1:05 PM","Vesanen, Mika","SB D101","18","20","In-Person",
"02","5358","BIOL 326 (7, 4)","ANATOMY AND PHYSIOLOGY II","W","1:40 PM - 4:30 PM","Vesanen, Mika","SB D139","19","20","In-Person",
"02","5358","BIOL 326 (7, 4)","ANATOMY AND PHYSIOLOGY II","TH","9:15 AM - 1:05 PM","Vesanen, Mika","SB D101","19","20","In-Person",
"01","5357","BIOL 326 (7, 4)","ANATOMY AND PHYSIOLOGY II","W","1:40 PM - 4:30 PM","Vesanen, Mika","SB D139","18","20","In-Person",
"03","6982","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","TH","3:40 PM - 4:30 PM","Owen, Matthew","RZ 128","21","19","In-Person",
"03","6982","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","M, TH","1:40 PM - 2:55 PM","Lahti, David","RE 100","21","19","In-Person",
"02","5403","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","TH","12:15 PM - 1:30 PM","Owen, Matthew","RZ 128","20","20","In-Person",
"04","9142","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","M, TH","1:40 PM - 2:55 PM","Lahti, David","RE 100","0","19","In-Person",
"01","5402","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","M, TH","1:40 PM - 2:55 PM","Lahti, David","RE 100","21","19","In-Person",
"01","5402","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","M","11:15 AM - 12:05 PM","Owen, Matthew","RZ 128","21","19","In-Person",
"02","5403","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","M, TH","1:40 PM - 2:55 PM","Lahti, David","RE 100","20","20","In-Person",
"04","9142","BIOL 345W (4, 4)","ANIMAL BEHAVIOR","M","12:15 PM - 1:30 PM","Owen, Matthew","RZ 128","0","19","In-Person",
"01","5359","BIOL 350 (4, 4)","MOLECULAR GENETICS","M, W","4:30 PM - 6:20 PM","Melendez, Alicia","SB D139","15","20","In-Person",
"01","9229","BIOL 352 (4, 4)","Anthropological Genomics","TH","9:15 AM - 10:05 AM","Hickerson, Michael","SB D141","15","16","In-Person",
"02","9230","BIOL 352 (4, 4)","Anthropological Genomics","T","9:15 AM - 10:05 AM","Hickerson, Michael","SB D141","12","13","In-Person",
"02","9230","BIOL 352 (4, 4)","Anthropological Genomics","T, TH","10:50 AM - 12:05 PM","Hickerson, Michael","PH 114","12","13","In-Person",
"01","9229","BIOL 352 (4, 4)","Anthropological Genomics","T, TH","10:50 AM - 12:05 PM","Hickerson, Michael","PH 114","15","16","In-Person",
"01","5364","BIOL 381 (1, 1)","COLLOQUIUM IN BIOL","W","11:15 AM - 12:05 PM","Waldman, John","SB D139","5","15","In-Person",
"04","5412","BIOL 3854 (4, 4)","VT:SPEC TOPICS-MDC","M, W","6:30 PM - 8:20 PM","Short, Timothy","SB D348","13","13","In-Person",
"01","8579","BIOL 3864 (6, 4)","VT:SPEC TOPICS-EEB","TH","9:15 AM - 11:05 AM","Sperling, Jon","CH 203","9","10","In-Person",
"01","8579","BIOL 3864 (6, 4)","VT:SPEC TOPICS-EEB","TH","12:05 PM - 3:55 PM","Sperling, Jon","CH 203","9","10","In-Person",
"01","9397","BIOL 3871 (1, 1)","TUTORIAL IN BIOLOGY","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"01","9397","BIOL 3871 (1, 1)","TUTORIAL IN BIOLOGY","&nbsp;"," - ","Ma, Pokay"," ","1","5","In-Person",
"04","9356","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"02","8996","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"04","9356","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Dennehy, John"," ","0","5","In-Person",
"02","8996","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"03","9171","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Boissinot, Stephane"," ","1","5","In-Person",
"01","5380","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Short, Timothy"," ","0","5","In-Person",
"01","5380","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"03","9171","BIOL 3901 (1, 1)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"02","5382","BIOL 3902 (2, 2)","RESEARCH IN BIOL 1","&nbsp;"," - ","Dennehy, John"," ","0","5","In-Person",
"01","5381","BIOL 3902 (2, 2)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","2","5","In-Person",
"01","5381","BIOL 3902 (2, 2)","RESEARCH IN BIOL 1","&nbsp;"," - ","Boissinot, Stephane"," ","2","5","In-Person",
"02","5382","BIOL 3902 (2, 2)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"03","5383","BIOL 3902 (2, 2)","RESEARCH IN BIOL 1","&nbsp;"," - ","Weinstein, Daniel"," ","0","5","In-Person",
"03","5383","BIOL 3902 (2, 2)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"03","5386","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Short, Timothy"," ","0","5","In-Person",
"03","5386","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"02","5385","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","6","5","In-Person",
"02","5385","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Boissinot, Stephane"," ","6","5","In-Person",
"01","5384","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"01","5384","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Holtzman, Nathalia"," ","1","5","In-Person",
"05","9303","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Hickerson, Michael"," ","1","5","In-Person",
"05","9303","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"04","9211","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Pytte, Carolyn"," ","1","5","In-Person",
"04","9211","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Page, Kimberly"," ","1","5","In-Person",
"04","9211","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"08","9396","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"08","9396","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Dennehy, John"," ","1","5","In-Person",
"07","9315","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"06","9308","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Waldman, John"," ","1","5","In-Person",
"06","9308","BIOL 3903 (3, 3)","RESEARCH IN BIOL 1","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"01","5387","BIOL 3911 (3, 1)","RESEARCH IN BIOL 2","&nbsp;"," - ","Boissinot, Stephane"," ","1","5","In-Person",
"01","5387","BIOL 3911 (3, 1)","RESEARCH IN BIOL 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"02","5388","BIOL 3911 (3, 1)","RESEARCH IN BIOL 2","&nbsp;"," - ",", "," ","0","5","In-Person",
"05","9316","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"02","5423","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Boissinot, Stephane"," ","1","5","In-Person",
"02","5423","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"03","9118","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"01","5389","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Collie, Karyn"," ","0","5","In-Person",
"01","5389","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"04","9220","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"04","9220","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Melendez, Alicia"," ","1","5","In-Person",
"06","9389","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"06","9389","BIOL 3912 (6, 2)","RESEARCH IN BIOL 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"02","5391","BIOL 3913 (9, 3)","VT:RESEARCH IN BIO 2","&nbsp;"," - ","Lahti, David"," ","0","5","In-Person",
"03","5392","BIOL 3913 (9, 3)","VT:RESEARCH IN BIO 2","&nbsp;"," - ",", "," ","0","5","In-Person",
"01","5390","BIOL 3913 (9, 3)","VT:RESEARCH IN BIO 2","&nbsp;"," - ","Fath, Karl"," ","1","5","In-Person",
"01","5390","BIOL 3913 (9, 3)","VT:RESEARCH IN BIO 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"02","5391","BIOL 3913 (9, 3)","VT:RESEARCH IN BIO 2","&nbsp;"," - ","Dennehy, John"," ","0","5","In-Person",
"04","5393","BIOL 3913 (9, 3)","VT:RESEARCH IN BIO 2","&nbsp;"," - ",", "," ","0","5","In-Person",
"01","5422","BIOL 3953 (3, 3)","HONORS RES BIOL 1","&nbsp;"," - ","Lahti, David"," ","0","35","In-Person",
"01","5419","BIOL 3963 (3, 3)","HONORS RES BIOL 2","&nbsp;"," - ","Short, Timothy"," ","1","5","In-Person",
"01","5419","BIOL 3963 (3, 3)","HONORS RES BIOL 2","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"01","5365","BIOL 585 (4, 4)","GENETICS","T","6:30 PM - 7:20 PM","Ames, Kristina","SB D335","3","5","In-Person",
"01","5365","BIOL 585 (4, 4)","GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","3","5","In-Person",
"02","5366","BIOL 585 (4, 4)","GENETICS","T, TH","4:30 PM - 5:45 PM","Savagedunn, Cathy","RE 100","3","4","In-Person",
"02","5366","BIOL 585 (4, 4)","GENETICS","TH","6:30 PM - 7:20 PM","Palmisano, Nicholas","RZ 128","3","4","In-Person",
"01","5367","BIOL 587 (4, 4)","EVOL BIOL","M","6:30 PM - 7:20 PM","Navarro, Johanna","RZ 128","1","1","In-Person",
"01","5367","BIOL 587 (4, 4)","EVOL BIOL","M, W","5:00 PM - 6:15 PM","Boissinot, Stephane","RE 100","1","1","In-Person",
"02","5368","BIOL 587 (4, 4)","EVOL BIOL","M, W","5:00 PM - 6:15 PM","Boissinot, Stephane","RE 100","0","5","In-Person",
"02","5368","BIOL 587 (4, 4)","EVOL BIOL","W","6:30 PM - 7:20 PM","Quintana, Surei","RZ 128","0","5","In-Person",
"01","8274","BIOL 610 (6, 4)","LOWER PLANTS","W","12:40 PM - 3:30 PM","Sperling, Jon","CH 203","5","5","In-Person",
"01","8274","BIOL 610 (6, 4)","LOWER PLANTS","W","9:15 AM - 12:05 PM","Sperling, Jon","CH 203","5","5","In-Person",
"01","7828","BIOL 6854 (6, 4)","SPECIAL TOPICS","M, W","6:30 PM - 8:20 PM","Short, Timothy","SB D348","5","7","In-Person",
"01","5369","BIOL 714 (4, 4)","CELL BIOLOGY","M, W","6:30 PM - 8:20 PM","Fath, Karl","SB D139","18","20","In-Person",
"01","5369","BIOL 714 (4, 4)","CELL BIOLOGY","M, W","6:30 PM - 8:20 PM","Zakeri, Zahra","SB D139","18","20","In-Person",
"01","5406","BIOL 723 (6, 4)","ORNITHOLOGY","TH","12:05 PM - 3:55 PM","Sperling, Jon","CH 203","11","10","In-Person",
"01","5406","BIOL 723 (6, 4)","ORNITHOLOGY","TH","9:15 AM - 11:05 AM","Sperling, Jon","CH 203","11","10","In-Person",
"01","5370","BIOL 750 (4, 4)","DEVELOPMENTAL BIOL","T","6:30 PM - 10:20 PM","Weinstein, Daniel"," ","18","15","In-Person",
"01","5371","BIOL 791 (1, 1)","COLLOQUIUM","W","11:15 AM - 12:05 PM","Waldman, John","SB D139","6","10","In-Person",
"04","9388","BIOL 792 (1, 1)","TUTORIAL","&nbsp;"," - ","Melendez, Alicia"," ","1","5","In-Person",
"01","9104","BIOL 792 (1, 1)","TUTORIAL","&nbsp;"," - ","Savagedunn, Cathy"," ","2","2","In-Person",
"03","9387","BIOL 792 (1, 1)","TUTORIAL","&nbsp;"," - ","Chabora, Peter"," ","1","5","In-Person",
"02","9255","BIOL 792 (1, 1)","TUTORIAL","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"03","9254","BIOL 7922 (2, 2)","TUTORIAL","&nbsp;"," - ",", "," ","0","35","In-Person",
"01","5396","BIOL 7922 (2, 2)","TUTORIAL","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"02","9168","BIOL 7922 (2, 2)","TUTORIAL","&nbsp;"," - ","Weinstein, Daniel"," ","1","5","In-Person",
"01","5421","BIOL 7923 (3, 3)","TUTORIAL","&nbsp;"," - ","Melendez, Alicia"," ","1","5","In-Person",
"02","9268","BIOL 7923 (3, 3)","TUTORIAL","&nbsp;"," - ","Zakeri, Zahra"," ","1","5","In-Person",
"02","5398","BIOL 7991 (1, 1)","RESEARCH","&nbsp;"," - ",", "," ","0","20","In-Person",
"01","5397","BIOL 7991 (1, 1)","RESEARCH","&nbsp;"," - ","Zakeri, Zahra"," ","0","20","In-Person",
"04","5411","BIOL 7992 (2, 2)","RESEARCH","&nbsp;"," - ",", "," ","0","20","In-Person",
"02","5409","BIOL 7992 (2, 2)","RESEARCH","&nbsp;"," - ","Lahti, David"," ","1","20","In-Person",
"01","5399","BIOL 7992 (2, 2)","RESEARCH","&nbsp;"," - ","Zakeri, Zahra"," ","1","20","In-Person",
"03","5410","BIOL 7992 (2, 2)","RESEARCH","&nbsp;"," - ","Savagedunn, Cathy"," ","1","20","In-Person",
"03","5418","BIOL 7993 (3, 3)","RESEARCH","&nbsp;"," - ",", "," ","0","5","In-Person",
"04","5425","BIOL 7993 (3, 3)","RESEARCH","&nbsp;"," - ",", "," ","0","5","In-Person",
"02","5408","BIOL 7993 (3, 3)","RESEARCH","&nbsp;"," - ",", "," ","0","5","In-Person",
"01","5400","BIOL 7993 (3, 3)","RESEARCH","&nbsp;"," - ","Melendez, Alicia"," ","2","5","In-Person",
"02","5417","BIOL 7996 (6, 6)","RESEARCH","&nbsp;"," - ",", "," ","0","5","In-Person",
"01","5401","BIOL 7996 (6, 6)","RESEARCH","&nbsp;"," - ","Lahti, David"," ","1","5","In-Person",
"04","5424","BIOL 7996 (6, 6)","RESEARCH","&nbsp;"," - ",", "," ","0","5","In-Person",
"03","5420","BIOL 7996 (6, 6)","RESEARCH","&nbsp;"," - ",", "," ","0","5","In-Person",
"02","6916","BUS 160W (3, 3)","INTRO TO BUS WRIT","T, TH","10:50 AM - 12:05 PM","Mitchell, Karl","PH 155","29","25","In-Person",
"01","6915","BUS 160W (3, 3)","INTRO TO BUS WRIT","T, TH","8:00 AM - 9:15 AM","Mitchell, Karl","PH 154","27","25","In-Person",
"03","6918","BUS 160W (3, 3)","INTRO TO BUS WRIT","M","6:30 PM - 9:20 PM","Miller, Denise","HH 17","28","25","In-Person",
"04","6934","BUS 241 (4, 3)","CORP FINANCE","M, W","6:30 PM - 7:45 PM","Farber, Jeffrey","KG 202","51","51","In-Person",
"05","6938","BUS 241 (4, 3)","CORP FINANCE","T, TH","8:00 AM - 9:15 AM","Guo, Joanne","PH 155","51","50","In-Person",
"06","6940","BUS 241 (4, 3)","CORP FINANCE","T, TH","3:05 PM - 4:20 PM","Wang, Tao","KY 270","99","100","In-Person",
"03","6923","BUS 241 (4, 3)","CORP FINANCE","M, W","1:40 PM - 2:55 PM","Simi, Wei","KG 202","99","100","In-Person",
"07","6945","BUS 241 (4, 3)","CORP FINANCE","SU","8:30 AM - 12:00 PM","Shuster, Sergey","PH 154","65","56","In-Person",
"01","5908","BUS 241 (4, 3)","CORP FINANCE","S","1:00 PM - 4:40 PM","Agyepong, Benjamin","PH 154","51","50","In-Person",
"02","6921","BUS 241 (4, 3)","CORP FINANCE","M, W","8:00 AM - 9:15 AM","Guo, Joanne","KG 202","55","51","In-Person",
"01","6947","BUS 243 (3, 3)","DISTRIB &amp; MARKETING","M, W","4:30 PM - 5:45 PM","Buchholtz, Stanley","PH 155","50","50","In-Person",
"02","6950","BUS 243 (3, 3)","DISTRIB &amp; MARKETING","M, W","6:30 PM - 7:45 PM","Nandi, Aparajita","PH 132","48","50","In-Person",
"05","6957","BUS 243 (3, 3)","DISTRIB &amp; MARKETING","S","9:15 AM - 12:00 PM","Sanford, Kevin","KG 206","31","45","In-Person",
"04","6953","BUS 243 (3, 3)","DISTRIB &amp; MARKETING","T, TH","6:30 PM - 7:45 PM","Tenenbaum, Rhonda","KG 202","44","50","In-Person",
"03","6951","BUS 243 (3, 3)","DISTRIB &amp; MARKETING","T, TH","12:15 PM - 1:30 PM","Wayman, Sheldon","PH 155","43","40","In-Person",
"01","6961","BUS 247 (3, 3)","BUSINESS ECON","M, W","9:25 AM - 10:40 AM","Liu, Gaoquan","KY 270","100","100","In-Person",
"02","6964","BUS 247 (3, 3)","BUSINESS ECON","M, W","1:40 PM - 2:55 PM","Liu, Gaoquan","PH 154","50","50","In-Person",
"01","6967","BUS 341W (3, 3)","INTERMED FINANCE","T, TH","10:50 AM - 12:05 PM","Marest, Luc","PH 154","31","30","In-Person",
